2,82272
1,82433
3,82594
1,82715
0,83078
2,83239
2,83562
1,83723
0,83885
3,84046
1,84207
2,84368
0,84530
1,84610
2,84691
3,85014
1,85175
2,85336
3,85498
0,85659
2,85659
1,85820
3,85981
2,86143
3,86304
1,86465
2,86627
0,86627
1,86788
0,86949
3,87110
2,87433
1,87594
0,87756
3,87917
2,88078
0,88239
3,88401
2,88562
0,88562
1,88723
3,88885
3,89046
2,89207
0,89368
2,89530
1,89530
0,89691
3,89852
2,90014
1,90175
0,90336
2,90498
2,90820
1,90981
0,91465
3,91465
1,91627
2,91788
1,91949
2,92110
1,92272
2,92433
1,92433
0,92594
3,92756
0,92917
3,93199
0,93199
0,93401
2,93401
1,93562
3,93723
3,93885
2,94046
0,94207
1,94368
0,94530
3,94691
2,94852
0,95014
1,95175
3,95336
0,95336
2,95820
2,95981
0,96143
2,96304
3,96465
0,96627
1,96788
0,97272
3,97272
2,97433
1,97594
2,97756
0,97756
0,98078
3,98239
1,98239
0,98401
2,98562
3,98723
0,98723
1,98885
2,99046
0,99207
3,99207
1,99368
3,99530
1,99651
0,99651
2,99852
3,100014
0,100175
2,100175
0,100336
1,100498
2,100659
3,100659
0,100820
3,100981
2,101102
0,101102
1,101304
2,101465
3,101586
0,101909
1,102070
3,102191
2,102352
1,102594
1,102917
1,103078
2,103078
0,103239
3,103401
3,103723
1,103885
0,104046
1,104207
2,104368
0,104530
3,104530
3,104852
0,104852
1,105014
1,105498
2,105981
2,106465
1,106627
0,106788
1,106949
1,107433
0,107917
1,108078
2,108239
0,108401
1,108885
1,109368
3,109852
3,110336
1,110498
0,110659
2,110820
2,111304
1,111788
3,111949
0,112110
1,112272
0,112756
2,112756
3,112917
1,113078
3,113239
1,113401
3,113562
1,113723
3,113885
2,114207
1,114368
2,114530
3,114610
1,114691
3,114852
1,115014
2,115175
1,115336
3,115498
2,115498
0,115659
2,115820
1,115981
2,116143
3,116143
1,116304
3,116465
0,116627
1,116627
3,116788
1,116949
3,117110
1,117272
3,117433
1,117594
3,117756
1,117917
3,118078
1,118239
3,118401
1,118562
3,118562
1,118723
2,118885
1,119046
0,119046
3,119207
1,119368
2,119449
3,119530
0,120014
2,120014
3,120498
1,120498
2,120981
2,121304
1,121465
3,121465
2,121627
1,121909
0,121909
2,122272
0,122433
3,122433
2,123199
1,123360
3,123360
2,124046
1,124207
0,124328
3,124328
0,124852
2,125014
1,125175
0,125296
2,125296
2,125780
3,125981
2,126143
1,126264
3,126264
3,127070
2,127272
3,127594
2,127756
1,127917
0,128078
0,128239
3,128239
2,128965
1,129207
2,129207
0,129691
1,130175
0,130175
1,130498
2,130901
3,131143
2,131304
1,131465
0,131627
2,131949
1,132110
3,132110
1,132594
2,132756
1,132917
0,133078
0,133562
2,133764
1,133925
2,134046
3,134046
0,134691
1,134852
2,135014
0,135014
3,135498
0,135498
2,135820
3,135941
0,135941
1,136707
3,136949
2,137110
1,137272
0,137433
2,137756
1,137917
3,137917
2,138643
1,138885
3,138885
2,139368
0,139610
1,139772
0,139852
2,139933
3,140094
2,140659
0,140820
3,140820
1,140820
2,141465
1,141627
0,141788
0,142514
0,142756
1,143078
3,143239
2,143401
1,143562
0,143683
2,143683
1,144449
2,144691
3,145417
0,145659
2,145659
1,146304
2,146465
1,146627
3,147110
0,147110
2,147594
1,147594
3,148320
1,148562
3,148723
2,148885
3,149046
1,149046
1,149530
2,150256
0,150498
1,150498
3,150659
1,150820
3,150981
1,151304
3,151465
2,151465
1,152433
2,153078
1,153239
2,153401
1,153401
0,154368
0,155175
1,155336
2,155498
3,155659
0,155820
2,155981
3,156143
0,156304
2,156465
3,156627
0,156788
2,156949
3,157110
0,157272
1,157433
2,157594
1,157756
2,157917
3,158078
0,158239
1,158401
2,158562
1,158723
2,158885
3,159046
0,159207
2,159368
3,159530
2,159691
2,159852
1,160014
0,160175
2,160256
1,160457
2,160618
2,160820
3,160981
1,161143
0,161304
3,161465
1,161627
2,161788
3,161949
1,162110
2,162272
3,162433
1,162594
2,162756
3,162917
0,163078
1,163239
3,163401
2,163562
1,163723
2,163885
3,164046
0,164046
1,164207
2,164368
1,164530
2,164691
0,164852
2,165014
0,165014
1,165175
3,165336
0,165498
1,165659
3,165820
2,165981
0,165981
1,166143
3,166304
0,166465
1,166465
2,166627
3,166788
0,166949
3,166949
1,167110
3,167272
2,167433
2,167917
0,167917
2,168159
0,168401
3,168562
1,168723
0,168885
2,169046
3,169207
1,169368
2,169530
3,169691
0,169852
2,170014
3,170175
1,170336
2,170498
3,170659
0,170820
3,170820
2,170981
3,171143
2,171304
1,171465
0,171627
2,171788
1,171788
3,171949
3,172110
2,172272
1,172594
3,172756
0,172756
2,173481
1,173562
3,173643
3,174006
1,174167
2,174167
2,174328
0,174328
1,174489
0,174489
0,174691
3,174852
1,175014
2,175175
1,175336
0,175498
3,175659
2,175820
1,175981
2,176143
1,176304
0,176465
0,176627
1,176949
2,177110
1,177272
0,177433
3,177594
1,177756
3,177917
1,178078
2,178239
0,178401
0,178562
2,178723
1,178885
2,179046
0,179207
1,179368
2,179530
3,179691
1,179852
2,180014
1,180175
0,180336
0,180498
2,180659
1,180820
2,180981
0,181143
2,181304
3,181465
1,181627
2,181788
3,181949
0,182110
2,182272
0,182433
3,182594
1,182756
2,182917
1,183078
0,183239
3,183401
0,183562
3,183723
2,183885
3,184046
1,184207
0,184368
1,184530
1,184691
2,184852
1,185014
0,185175
3,185336
1,185498
2,185659
1,185820
0,185981
1,186143
0,186304
2,186465
1,186627
2,186788
0,186949
1,187110
2,187272
3,187433
1,187594
2,187756
1,187917
3,188078
0,188239
1,188401
2,188562
0,188723
1,188885
0,189046
3,189207
2,189530
3,189691
1,189852
2,190014
0,190175
1,190175
3,190659
1,190820
3,190981
2,191143
0,191143
0,191304
1,191465
2,191627
0,191627
1,191949
0,192110
3,192110
1,192272
2,192433
0,192594
2,192756
1,192917
2,192998
3,193078
1,193401
3,193562
0,193723
2,193885
0,194046
3,194046
2,194207
2,194530
3,194691
1,194852
2,195014
0,195175
1,195417
1,195820
2,195981
1,196143
3,196304
1,196465
2,196748
1,196949
3,196949
0,197110
2,197272
0,197433
1,197433
3,197433
2,197594
1,197756
0,197917
1,198078
1,198401
2,198562
0,198723
3,198885
2,199046
1,199207
3,199368
2,199691
1,199852
2,199852
0,200014
3,200175
1,200659
2,200739
3,200820
2,201143
3,201304
0,201465
1,201627
0,201788
2,201788
1,201949
3,202110
1,202272
0,202433
1,202594
3,202756
2,202917
1,203078
3,203239
1,203401
2,203562
3,203723
1,203723
0,203885
2,204046
1,204207
0,204368
1,204530
3,204691
0,204852
1,205014
2,205175
1,205336
2,205498
0,205659
3,205659
1,205820
2,205981
3,206143
1,206304
0,206465
2,206627
1,206949
0,207110
3,207110
2,207272
1,207433
2,207594
1,207756
2,208078
0,208239
1,208401
3,208562
0,208562
0,208885
2,209046
0,209207
3,209368
2,209530
0,209530
1,209691
2,209852
3,210014
2,210175
2,210498
1,210659
1,210981
0,211143
2,211304
2,211465
0,211627
1,211788
3,211949
0,212110
2,212272
1,212433
3,212433
0,212594
2,212756
0,212917
2,213401
1,213562
3,213723
0,213885
2,214046
1,214207
3,214368
2,214530
1,214691
3,214852
0,215014
1,215175
2,215336
1,215498
2,215820
3,215981
0,216143
3,216304
1,216304
0,216465
2,216627
1,216788
0,216949
2,217110
1,217272
0,217272
0,217433
2,217594
1,217756
0,217917
2,218078
3,218239
2,218562
1,218723
3,218723
0,218965
2,219207
0,219530
3,219691
0,219852
1,220014
3,220175
0,220336
1,220417
0,220498
2,220659
1,220820
0,221143
3,221143
2,221304
1,221465
2,221627
3,222110
1,222110
2,222433
1,222594
0,222594
2,222917
0,223078
3,223078
3,223401
1,223562
2,223562
3,223885
0,224046
3,224046
2,224207
1,224368
2,224530
3,224530
0,224691
1,224852
2,225014
1,225175
2,225336
3,225498
2,225659
1,225981
0,226223
1,226465
2,226627
3,226788
1,226949
2,226949
3,227110
0,227272
3,227433
0,227594
3,227756
0,227917
1,228078
2,228239
0,228401
3,228401
3,228723
1,228885
2,229046
1,229368
2,229852
2,230336
0,230498
3,230659
1,230820
1,231304
0,231788
2,231949
1,232110
0,232272
0,232594
1,232756
2,232917
1,233239
0,233401
2,233562
3,233723
3,234207
1,234368
0,234530
2,234691
1,234852
2,235175
1,235659
3,235820
2,235981
1,236143
0,236627
2,236627
3,236788
1,236949
3,237110
1,237272
3,237433
1,237594
3,237756
2,238078
1,238239
2,238401
1,238562
0,238723
1,238885
2,238965
3,239046
1,239207
0,239368
1,239530
2,239691
3,239852
2,240014
0,240498
1,240498
3,240659
1,240820
3,240981
1,241143
3,241304
1,241465
3,241627
1,241788
3,241949
1,242110
3,242272
1,242433
3,242433
1,242675
2,242756
3,242836
2,242917
1,243078
0,243239
2,243320
3,243401
2,243562
1,243723
0,243885
2,243885
3,244368
2,244852
2,245175
1,245336
3,245336
2,245498
0,245780
2,246143
3,246304
2,247070
3,247231
0,247756
2,247917
1,248078
0,248239
0,248723
1,248885
2,249046
1,249207
1,249691
3,249852
2,250014
1,250175
1,250659
3,250981
0,251143
1,251465
3,251627
2,251788
1,251949
0,252110
3,252110
2,252836
1,253078
0,253562
1,254046
0,254046
2,254368
3,254530
2,254772
3,255014
2,255175
1,255336
0,255498
2,255659
1,255820
3,255981
2,256949
0,257272
1,257433
3,257594
2,257917
0,258401
1,258562
2,258885
1,259530
0,259691
2,259852
1,260820
0,260820
2,260981
0,261143
3,261304
2,261465
1,261627
0,261788
1,261788
3,261949
1,262110
2,262272
3,262433
2,262594
3,262756
2,262917
0,263078
3,263239
1,263239
2,263401
0,263401
1,263562
2,267594
0,267594
3,268078
1,268401
0,268562
2,268885
3,269046
1,269368
0,269530
2,270498
0,270498
1,271304
2,271465
0,271465
3,271949
1,272272
0,272433
2,272756
0,272917
3,273078
1,273239
0,273401
1,274368
0,274368
2,275336
0,275336
1,275659
3,275820
3,276143
0,276304
3,276627
2,276788
1,277110
0,277272
1,278239
0,278239
0,278723
0,279046
1,279207
0,279207
1,279530
3,279691
2,280014
0,280175
1,280498
2,280659
3,280820
2,280981
0,281143
1,282110
0,282110
0,282594
1,283078
0,283078
2,283401
3,283562
2,283885
0,284046
1,284328
0,284530
3,284691
2,284852
0,285014
2,285981
0,285981
2,286949
0,286949
2,287272
1,287433
3,287756
0,287917
2,288239
2,288401
1,288723
0,288885
1,289852
0,289852
1,290659
2,290820
0,290820
2,291143
3,291304
1,291627
2,291788
0,291788
1,292110
2,292272
1,292594
0,292756
0,293239
1,293723
0,293723
1,293885
2,294046
1,294489
0,294691
3,294691
2,295135
3,295457
0,295659
1,295981
2,296143
3,296385
0,296627
1,297594
0,297594
3,298401
2,298562
0,298562
1,298844
2,298965
1,299489
0,299489
3,299731
2,300336
0,300498
0,301465
0,302433
3,302433
1,302594
2,302756
0,302917
2,303078
3,303239
1,303401
2,303562
3,303723
0,303885
2,304046
3,304207
2,304288
1,304368
2,304530
3,304691
0,304852
2,305014
3,305175
1,305336
2,305498
3,305659
2,305739
0,305820
2,305981
3,306143
3,306304
0,306304
2,306627
3,306707
2,306788
1,306949
0,307110
3,307272
2,307433
0,307594
1,307675
2,307756
1,307917
2,308078
3,308239
1,308401
3,308562
2,308723
0,308885
1,309046
2,309127
1,309207
3,309368
2,309530
3,309691
2,309852
1,310014
0,310175
3,310175
0,310498
1,310659
0,310820
2,310981
3,311143
0,311304
2,311465
3,311546
2,311627
1,311788
0,311949
0,312110
1,312151
3,312433
2,312473
2,312756
1,312796
0,313078
3,313078
0,313401
3,313401
1,313643
2,313643
2,314046
1,314046
1,314368
0,314449
1,314530
0,314691
2,314852
3,315014
0,315014
1,315336
2,315417
3,315498
0,315659
2,315820
1,315981
0,316143
1,316223
2,316304
3,316465
0,316627
2,316788
3,316949
0,316949
1,317110
2,317191
3,317272
2,317433
0,317594
3,317756
0,317917
1,317998
0,318078
2,318239
3,318401
2,318481
3,318562
1,318723
2,318885
0,319046
1,319207
3,319328
2,319489
1,319691
2,319772
3,319852
0,319852
1,320820
2,320820
0,321304
2,321304
3,321788
1,321788
2,322272
2,322594
1,322756
3,322756
2,322917
1,323199
0,323199
2,323562
0,323723
3,323723
2,324489
1,324651
3,324651
2,325336
1,325498
0,325618
3,325618
0,326143
2,326304
1,326465
0,326586
2,326586
2,327070
3,327272
2,327433
1,327554
3,327554
3,328360
2,328562
3,328885
2,329046
1,329207
0,329368
0,329530
3,329530
2,330256
1,330498
2,330498
0,330981
0,331465
1,331465
1,331788
2,332191
3,332433
2,332594
1,332756
0,332917
2,333239
1,333401
3,333401
1,333885
2,334046
1,334207
0,334368
0,334852
2,335054
1,335215
2,335336
3,335336
0,335981
1,336143
2,336304
0,336304
3,336788
0,336788
2,337110
3,337231
0,337231
1,337998
2,338159
3,338239
2,338401
1,338562
0,338723
2,339046
1,339207
3,339207
2,339933
1,340175
3,340175
2,340659
0,340901
0,341143
2,341223
3,341385
2,341949
0,342110
3,342110
1,342110
2,342756
1,342917
0,343078
0,343804
0,344046
1,344368
3,344530
2,344691
1,344852
0,344973
2,344973
1,345739
0,345981
2,345981
2,346304
3,346465
1,346707
0,346949
2,346949
1,347594
2,347756
1,347917
3,348401
0,348401
2,348885
1,348885
3,349610
1,349852
3,350014
2,350175
3,350336
1,350336
1,350820
2,351546
0,351788
1,351788
3,351949
1,352110
3,352272
1,352594
3,352756
2,352756
1,353723
2,354368
1,354530
2,354691
0,354691
1,354852
3,355014
0,355175
1,355336
3,355498
0,355659
1,355820
3,355981
0,356143
1,356304
3,356465
0,356627
2,356788
1,356949
3,357110
2,357594
1,357756
0,357917
1,358078
0,358562
2,358723
1,358885
3,359046
0,359530
2,360014
0,360498
2,360659
1,360820
3,360981
3,361304
1,361465
2,361627
2,361788
1,361949
0,362272
1,362433
2,362594
1,362756
2,362917
0,363078
1,363239
3,363401
1,363562
2,363723
2,363885
1,364046
0,364207
0,364368
1,364530
0,364691
1,364852
3,365336
2,365820
0,366143
2,366304
3,366465
1,366627
2,366788
1,367110
3,367272
2,367756
0,368239
1,368401
0,368562
3,368723
2,368885
0,369046
1,369207
2,369368
3,369530
2,369691
1,369852
0,370014
1,370175
2,370336
1,370498
2,370659
1,370820
0,371143
1,371465
2,371546
3,371627
0,372110
2,372272
1,372433
3,372594
2,373078
1,373239
0,373401
1,373562
0,374046
2,374207
1,374368
3,374530
0,375014
2,375498
0,375981
2,376143
1,376304
3,376465
3,376788
1,376949
2,377110
2,377272
1,377433
0,377756
2,377917
1,378078
0,378239
2,378401
1,378562
0,378723
3,378885
1,379046
2,379207
1,379530
0,379691
0,379852
1,380014
0,380175
1,380336
3,380820
2,381304
0,381627
2,381788
3,381949
1,382110
2,382272
1,382594
3,382756
2,382917
1,383078
2,383239
0,383723
1,383885
0,384046
2,384207
0,384691
3,385175
1,385659
2,385820
0,385981
3,386143
2,386304
1,386465
2,386627
3,386788
1,386949
3,387110
2,387272
1,387433
0,387594
2,387756
0,387917
1,388078
2,388562
3,388723
3,388885
2,389046
1,389207
0,389368
0,389530
3,390014
2,390175
1,390336
2,390498
1,390659
0,390820
3,390981
0,390981
2,391143
1,391304
0,391465
1,391627
2,391788
1,391949
2,392110
3,392272
0,392433
1,392594
2,392756
1,392917
2,393078
3,393239
0,393401
1,393562
2,393723
1,393885
2,394046
3,394207
0,394368
1,394530
2,394691
1,394852
2,395014
3,395175
0,395336
1,395498
2,395659
1,395820
2,395981
3,396143
0,396304
1,396465
2,396627
1,396788
2,396949
3,397110
1,397272
2,397433
3,397594
1,397756
2,397917
3,398078
1,398239
2,398401
3,398562
1,398723
2,398885
0,398965
1,399046
2,399127
3,399207
